SurveyID,SpeciesID,Sizeclass,Method,Abundance,Family,Class,CURRENT_TAXONOMIC_NAME,TempTrop_23cutoff
6001980,974,12.5,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001980,974,15,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001980,974,20,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001980,974,30,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001980,974,35,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001980,979,15,1,1,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
6001980,979,20,1,2,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
6001980,979,30,1,1,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
6001980,983,30,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001980,1613,5,1,10,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001980,1613,7.5,1,12,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001980,1731,7.5,1,1,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
6001980,2271,20,1,1,Labridae,Actinopterygii,Olisthops cyanomelas,temperate
6001980,38,35,1,1,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
6001980,95,7.5,1,1,Ostraciidae,Actinopterygii,Aracana aurita,temperate
6001980,942,10,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6001980,942,12.5,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6001980,942,15,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6001980,942,20,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6001980,942,25,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6001980,974,7.5,1,5,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001980,974,10,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001980,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001980,974,20,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001980,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001980,979,20,1,1,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
6001980,1613,7.5,1,4,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001980,1613,10,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001980,1613,12.5,1,4,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001980,1731,10,1,1,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
6001980,2270,15,1,1,Labridae,Actinopterygii,Heteroscarus acroptilus,temperate
6001980,2271,25,1,1,Labridae,Actinopterygii,Olisthops cyanomelas,temperate
6001980,2555,7.5,1,1,Labridae,Actinopterygii,Siphonognathus caninis,temperate
6001981,916,12.5,1,4,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6001981,939,20,1,4,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001981,942,12.5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
6001981,942,15,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6001981,974,10,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001981,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001981,1009,12.5,1,1,Labridae,Actinopterygii,Thalassoma lunare,tropical
6001981,1010,15,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
6001981,1010,20,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
6001981,1613,10,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001981,916,12.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6001981,939,15,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001981,974,7.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001981,974,12.5,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001981,980,20,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
6001981,1613,15,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001981,3468,15,1,1,(blank),Actinopterygii,Clupeiformes spp.,temperate
6001982,57,15,1,1,Labridae,Actinopterygii,Pictilabrus laticlavius,temperate
6001982,89,20,1,1,Monacanthidae,Actinopterygii,Meuschenia flavolineata,temperate
6001982,126,7.5,1,1,Monacanthidae,Actinopterygii,Scobinichthys granulatus,temperate
6001982,916,12.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6001982,932,5,1,80,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6001982,935,7.5,1,1,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6001982,939,12.5,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001982,939,15,1,3,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001982,939,20,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001982,939,25,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001982,942,12.5,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6001982,942,15,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6001982,942,20,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6001982,947,20,1,1,Monacanthidae,Actinopterygii,Meuschenia galii,temperate
6001982,974,5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001982,974,7.5,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001982,974,10,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001982,974,15,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001982,974,20,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001982,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001982,1010,15,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
6001982,1250,15,1,1,Blenniidae,Actinopterygii,Blenniid spp.,tropical
6001982,1613,2.5,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001982,1613,5,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001982,1613,7.5,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001982,1613,10,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001982,89,15,1,1,Monacanthidae,Actinopterygii,Meuschenia flavolineata,temperate
6001982,939,12.5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001982,939,15,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001982,939,20,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001982,942,20,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6001982,974,5,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001982,974,7.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001982,974,10,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001983,43,25,1,1,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
6001983,916,5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6001983,916,10,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6001983,932,2.5,1,50,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6001983,939,25,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001983,942,7.5,1,7,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,942,15,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,942,20,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,942,25,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,942,30,1,4,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,942,35,1,7,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,942,40,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,942,50,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,944,20,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
6001983,963,12.5,1,1,Serranidae,Actinopterygii,Epinephelides armatus,temperate
6001983,979,25,1,3,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
6001983,979,30,1,1,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
6001983,979,35,1,1,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
6001983,980,12.5,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
6001983,35,10,1,1,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
6001983,43,12.5,1,2,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
6001983,145,12.5,1,1,Labridae,Actinopterygii,Scarus ghobban,tropical
6001983,676,12.5,1,1,Monacanthidae,Actinopterygii,Acanthaluteres brownii,temperate
6001983,932,2.5,1,50,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6001983,937,10,1,1,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
6001983,939,7.5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001983,939,10,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001983,939,35,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001983,940,7.5,1,5,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
6001983,942,2.5,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,942,5,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,942,7.5,1,21,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,942,10,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,942,25,1,8,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,942,30,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6001983,944,15,1,2,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
6001983,957,10,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
6001983,963,7.5,1,1,Serranidae,Actinopterygii,Epinephelides armatus,temperate
6001983,974,7.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001983,974,10,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001983,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001983,980,5,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
6001983,980,7.5,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
6001983,980,15,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
6001983,980,20,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
6001983,1895,25,1,6,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
6001983,2007,7.5,1,1,Labridae,Actinopterygii,Bodianus frenchii,temperate
6001984,39,20,1,1,Kyphosidae,Actinopterygii,Girella zebra,temperate
6001984,39,25,1,2,Kyphosidae,Actinopterygii,Girella zebra,temperate
6001984,91,30,1,1,Monacanthidae,Actinopterygii,Meuschenia hippocrepis,temperate
6001984,916,12.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6001984,932,7.5,1,10,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6001984,932,12.5,1,2,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6001984,939,15,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001984,939,20,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001984,939,25,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001984,942,5,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6001984,942,7.5,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6001984,942,12.5,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6001984,942,15,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6001984,942,20,1,8,Labridae,Actinopterygii,Coris auricularis,temperate
6001984,942,25,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6001984,942,30,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6001984,952,30,1,1,Cheilodactylidae,Actinopterygii,Cheilodactylus rubrolabiatus,temperate
6001984,974,10,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001984,974,12.5,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001984,974,15,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001984,974,20,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001984,974,25,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001984,979,15,1,1,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
6001984,979,20,1,1,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
6001984,979,30,1,2,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
6001984,983,12.5,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001984,983,15,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001984,983,20,1,3,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001984,983,25,1,3,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001984,983,30,1,3,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001984,983,35,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001984,989,35,1,1,Platycephalidae,Actinopterygii,Leviprora inops,temperate
6001984,1613,5,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001984,1613,7.5,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001984,1613,10,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001984,1613,15,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001984,1731,15,1,2,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
6001984,1731,20,1,2,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
6001984,916,7.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6001984,932,5,1,5,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6001984,932,7.5,1,40,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6001984,939,20,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001984,963,25,1,1,Serranidae,Actinopterygii,Epinephelides armatus,temperate
6001984,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001984,974,20,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001984,980,20,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
6001984,983,30,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001984,1022,5,1,1,Pomacentridae,Actinopterygii,Pomacentrus milleri,tropical
6001984,1613,5,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001984,1613,7.5,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001984,1613,10,1,3,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001985,35,25,1,1,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
6001985,38,40,1,2,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
6001985,38,62.5,1,2,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
6001985,43,10,1,3,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
6001985,91,20,1,1,Monacanthidae,Actinopterygii,Meuschenia hippocrepis,temperate
6001985,916,12.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6001985,932,7.5,1,42,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6001985,942,25,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6001985,942,30,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6001985,957,15,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
6001985,974,7.5,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001985,983,20,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001985,983,25,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001985,983,30,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001985,983,35,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001985,983,40,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001985,1613,15,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001985,1982,15,1,50,Arripidae,Actinopterygii,Arripis georgianus,temperate
6001985,39,40,1,10,Kyphosidae,Actinopterygii,Girella zebra,temperate
6001985,185,20,1,2,Sparidae,Actinopterygii,Rhabdosargus sarba,temperate
6001985,185,25,1,3,Sparidae,Actinopterygii,Rhabdosargus sarba,temperate
6001985,932,7.5,1,100,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6001985,939,20,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001985,939,30,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001985,942,15,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6001985,942,20,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6001985,974,10,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001985,974,12.5,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001985,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001985,974,20,1,100,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001985,974,30,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001985,974,35,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001985,974,40,1,20,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001985,974,50,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001985,980,20,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
6001985,983,30,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001985,983,35,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001985,983,40,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6001985,1009,12.5,1,1,Labridae,Actinopterygii,Thalassoma lunare,tropical
6001985,1613,7.5,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001985,1613,10,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6001985,2271,10,1,1,Labridae,Actinopterygii,Olisthops cyanomelas,temperate
6001985,2271,12.5,1,1,Labridae,Actinopterygii,Olisthops cyanomelas,temperate
6001985,2271,20,1,1,Labridae,Actinopterygii,Olisthops cyanomelas,temperate
6001985,2271,35,1,1,Labridae,Actinopterygii,Olisthops cyanomelas,temperate
6001986,34,7.5,1,1,Mullidae,Actinopterygii,Upeneichthys vlamingii,temperate
6001986,34,10,1,1,Mullidae,Actinopterygii,Upeneichthys vlamingii,temperate
6001986,39,30,1,2,Kyphosidae,Actinopterygii,Girella zebra,temperate
6001986,40,15,1,1,Scorpididae,Actinopterygii,Scorpis aequipinnis,temperate
6001986,56,12.5,1,1,Labridae,Actinopterygii,Dotalabrus aurantiacus,temperate
6001986,57,20,1,1,Labridae,Actinopterygii,Pictilabrus laticlavius,temperate
6001986,916,7.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6001986,916,10,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6001986,916,12.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6001986,932,2.5,1,1,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6001986,932,5,1,14,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6001986,932,7.5,1,8,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6001986,935,7.5,1,7,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6001986,935,10,1,5,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6001986,935,12.5,1,3,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6001986,935,15,1,2,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6001986,939,12.5,1,3,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001986,939,15,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001986,939,20,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001986,939,25,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6001986,942,5,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6001986,942,7.5,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6001986,942,10,1,4,Labridae,Actinopterygii,Coris auricularis,temperate
6001986,942,12.5,1,8,Labridae,Actinopterygii,Coris auricularis,temperate
6001986,942,15,1,4,Labridae,Actinopterygii,Coris auricularis,temperate
6001986,942,20,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6001986,942,25,1,4,Labridae,Actinopterygii,Coris auricularis,temperate
6001986,942,30,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6001986,944,15,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
6001986,962,25,1,1,Plesiopidae,Actinopterygii,Paraplesiops meleagris,temperate
6001986,974,5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001986,974,7.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001986,974,10,1,4,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001986,974,12.5,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001986,974,15,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001986,974,20,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001986,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001986,974,30,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
6001986,976,30,1,1,Haemulidae,Actinopterygii,Plectorhinchus flavomaculatus,tropical
6001986,979,30,1,2,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
